,medianHouseValue
5965,95200.0
5966,231800.0
5967,256800.0
5968,53800.0
5969,189200.0
5970,95300.0
5971,293300.0
5972,83100.0
5973,62100.0
5974,144800.0
5975,500001.0
5976,65000.0
5977,100000.0
5978,296300.0
5979,106000.0
5980,105600.0
5981,200000.0
5982,231300.0
5983,116400.0
5984,68500.0
5985,73700.0
5986,338700.0
5987,60900.0
5988,246900.0
5989,258000.0
5990,85400.0
5991,214400.0
5992,181700.0
5993,207000.0
5994,500001.0
5995,247700.0
5996,444200.0
5997,118100.0
5998,183300.0
5999,112500.0
6000,213100.0
6001,286500.0
6002,142300.0
6003,58000.0
6004,220000.0
6005,157600.0
6006,158300.0
6007,225800.0
6008,39200.0
6009,252400.0
6010,49800.0
6011,205800.0
6012,450400.0
6013,379800.0
6014,287700.0
6015,112800.0
6016,128400.0
6017,329100.0
6018,216600.0
6019,162300.0
6020,196400.0
6021,68300.0
6022,236500.0
6023,108500.0
6024,108900.0
6025,193200.0
6026,239200.0
6027,178600.0
6028,162000.0
6029,140300.0
6030,156900.0
6031,233000.0
6032,99600.0
6033,168800.0
6034,55900.0
6035,108300.0
6036,212600.0
6037,67500.0
6038,197900.0
6039,72900.0
6040,271100.0
6041,107000.0
6042,216800.0
6043,91500.0
6044,221000.0
6045,91100.0
6046,97300.0
6047,143800.0
6048,233000.0
6049,145000.0
6050,159100.0
6051,211000.0
6052,166800.0
6053,191700.0
6054,161200.0
6055,164300.0
6056,168000.0
6057,82700.0
6058,97500.0
6059,225000.0
6060,127800.0
6061,500001.0
6062,213300.0
6063,151500.0
6064,217400.0
6065,148600.0
6066,182400.0
6067,397600.0
6068,113400.0
6069,192900.0
6070,51300.0
6071,89400.0
6072,228400.0
6073,281300.0
6074,453100.0
6075,211700.0
6076,133600.0
6077,230600.0
6078,102100.0
6079,125000.0
6080,123700.0
6081,310800.0
6082,100600.0
6083,305800.0
6084,51000.0
6085,181900.0
6086,289300.0
6087,258800.0
6088,308700.0
6089,90900.0
6090,360900.0
6091,167600.0
6092,89000.0
6093,144800.0
6094,126100.0
6095,230000.0
6096,290900.0
6097,110200.0
6098,167500.0
6099,124400.0
6100,114100.0
6101,98400.0
6102,243800.0
6103,493800.0
6104,236500.0
6105,61200.0
6106,162500.0
6107,231000.0
6108,244400.0
6109,116000.0
6110,150000.0
6111,298900.0
6112,229600.0
6113,150000.0
6114,214100.0
6115,261600.0
6116,326800.0
6117,120700.0
6118,70500.0
6119,190600.0
6120,222000.0
6121,201500.0
6122,194500.0
6123,152500.0
6124,198400.0
6125,65300.0
6126,238000.0
6127,56500.0
6128,357400.0
6129,208100.0
6130,169400.0
6131,279900.0
6132,402900.0
6133,450000.0
6134,195900.0
6135,164600.0
6136,182000.0
6137,186200.0
6138,82300.0
6139,230700.0
6140,242100.0
6141,243100.0
6142,54200.0
6143,77100.0
6144,70500.0
6145,235100.0
6146,279800.0
6147,309200.0
6148,183300.0
6149,500001.0
6150,119200.0
6151,94400.0
6152,457300.0
6153,114000.0
6154,122400.0
6155,252900.0
6156,500001.0
6157,156800.0
6158,298400.0
6159,66400.0
6160,333000.0
6161,195800.0
6162,443600.0
6163,273900.0
6164,96200.0
6165,402200.0
6166,241700.0
6167,133600.0
6168,206300.0
6169,137500.0
6170,396000.0
6171,214500.0
6172,267000.0
6173,146400.0
6174,182300.0
6175,112500.0
6176,96200.0
6177,138500.0
6178,208000.0
6179,245000.0
6180,94500.0
6181,160900.0
6182,74000.0
6183,87500.0
6184,199600.0
6185,225900.0
6186,103500.0
6187,188600.0
6188,272200.0
6189,89700.0
6190,236100.0
6191,277000.0
6192,125000.0
6193,261600.0
6194,229900.0
6195,212800.0
6196,121600.0
6197,255000.0
6198,125000.0
6199,159700.0
6200,160100.0
6201,147600.0
6202,291500.0
6203,310600.0
6204,340900.0
6205,189300.0
6206,237500.0
6207,171400.0
6208,82300.0
6209,215300.0
6210,118100.0
6211,211300.0
6212,73700.0
6213,192200.0
6214,169300.0
6215,325000.0
6216,71300.0
6217,155900.0
6218,415600.0
6219,175000.0
6220,183900.0
6221,75000.0
6222,219000.0
6223,167600.0
6224,183800.0
6225,464600.0
6226,103100.0
6227,96900.0
6228,136700.0
6229,134100.0
6230,261500.0
6231,346000.0
6232,125400.0
6233,141100.0
6234,152900.0
6235,243600.0
6236,185000.0
6237,287200.0
6238,84400.0
6239,263200.0
6240,226500.0
6241,164600.0
6242,86500.0
6243,227500.0
6244,282600.0
6245,178100.0
6246,105400.0
6247,238700.0
6248,183300.0
6249,237400.0
6250,90100.0
6251,292900.0
6252,353600.0
6253,200900.0
6254,90300.0
6255,368400.0
6256,195400.0
6257,276600.0
6258,142400.0
6259,500001.0
6260,151900.0
6261,69800.0
6262,238700.0
6263,141300.0
6264,376800.0
6265,69200.0
6266,152300.0
6267,325200.0
6268,132400.0
6269,423400.0
6270,234100.0
6271,201800.0
6272,173700.0
6273,107900.0
6274,69600.0
6275,94300.0
6276,168800.0
6277,299200.0
6278,187500.0
6279,105000.0
6280,76100.0
6281,255500.0
6282,52000.0
6283,86400.0
6284,137500.0
6285,171600.0
6286,206000.0
6287,500001.0
6288,329400.0
6289,97600.0
6290,120000.0
6291,260300.0
6292,38800.0
6293,56500.0
6294,223200.0
6295,142400.0
6296,113500.0
6297,191100.0
6298,80000.0
6299,407200.0
6300,162500.0
6301,101300.0
6302,187900.0
6303,287500.0
6304,360100.0
6305,363500.0
6306,340800.0
6307,314700.0
6308,77000.0
6309,232500.0
6310,185500.0
6311,500001.0
6312,145800.0
6313,121100.0
6314,146300.0
6315,231600.0
6316,180400.0
6317,109900.0
6318,500001.0
6319,195200.0
6320,107800.0
6321,151400.0
6322,150000.0
6323,375000.0
6324,93400.0
6325,281700.0
6326,138100.0
6327,256300.0
6328,176100.0
6329,500001.0
6330,115400.0
6331,242300.0
6332,276200.0
6333,112500.0
6334,175000.0
6335,396900.0
6336,500001.0
6337,90300.0
6338,153300.0
6339,164700.0
6340,251800.0
6341,70800.0
6342,217600.0
6343,216700.0
6344,247200.0
6345,161400.0
6346,269600.0
6347,500001.0
6348,218200.0
6349,113900.0
6350,181300.0
6351,173200.0
6352,337900.0
6353,136200.0
6354,308600.0
6355,52300.0
6356,350000.0
6357,327600.0
6358,500001.0
6359,194500.0
6360,212000.0
6361,197400.0
6362,458500.0
6363,112500.0
6364,264100.0
6365,296400.0
6366,67000.0
6367,126500.0
6368,56700.0
6369,93400.0
6370,314200.0
6371,116700.0
6372,73000.0
6373,500001.0
6374,241400.0
6375,127100.0
6376,328900.0
6377,232500.0
6378,105000.0
6379,198600.0
6380,108100.0
6381,163300.0
6382,190800.0
6383,112700.0
6384,198800.0
6385,322900.0
6386,150300.0
6387,206100.0
6388,162500.0
6389,187500.0
6390,126600.0
6391,365200.0
6392,151300.0
6393,352200.0
6394,316300.0
6395,174000.0
6396,345000.0
6397,162500.0
6398,175800.0
6399,100000.0
6400,221200.0
6401,111500.0
6402,176300.0
6403,97900.0
6404,100000.0
6405,176100.0
6406,281100.0
6407,500001.0
6408,225000.0
6409,141200.0
6410,182100.0
6411,54200.0
6412,60400.0
6413,210000.0
6414,242500.0
6415,165100.0
6416,435700.0
6417,106200.0
6418,123400.0
6419,159200.0
6420,141000.0
6421,127300.0
6422,60300.0
6423,217800.0
6424,64700.0
6425,271900.0
6426,366300.0
6427,189700.0
6428,172600.0
6429,500001.0
6430,114400.0
6431,319600.0
6432,248300.0
6433,360900.0
6434,165500.0
6435,143000.0
6436,183400.0
6437,318300.0
6438,98000.0
6439,85500.0
6440,266200.0
6441,156700.0
6442,197100.0
6443,500001.0
6444,500001.0
6445,160100.0
6446,147100.0
6447,349400.0
6448,470800.0
6449,253900.0
6450,115100.0
6451,137500.0
6452,65900.0
6453,193700.0
6454,264100.0
6455,189700.0
6456,151800.0
6457,200500.0
6458,153100.0
6459,279500.0
6460,370000.0
6461,88800.0
6462,181300.0
6463,374000.0
6464,186000.0
6465,210500.0
6466,306300.0
6467,84300.0
6468,288100.0
6469,222800.0
6470,166300.0
6471,218800.0
6472,154600.0
6473,196200.0
6474,282100.0
6475,226000.0
6476,87000.0
6477,140800.0
6478,105000.0
6479,90200.0
6480,49500.0
6481,115600.0
6482,96100.0
6483,144200.0
6484,182100.0
6485,83400.0
6486,207400.0
6487,430600.0
6488,271300.0
6489,246900.0
6490,394000.0
6491,307100.0
6492,131900.0
6493,227600.0
6494,133300.0
6495,137500.0
6496,212500.0
6497,231700.0
6498,409300.0
6499,222400.0
6500,131500.0
6501,258300.0
6502,114300.0
6503,187500.0
6504,166600.0
6505,264700.0
6506,59800.0
6507,135200.0
6508,196400.0
6509,214000.0
6510,87500.0
6511,175900.0
6512,91200.0
6513,346900.0
6514,285000.0
6515,98700.0
6516,94800.0
6517,104200.0
6518,139700.0
6519,277300.0
6520,72800.0
6521,162500.0
6522,190800.0
6523,128200.0
6524,63300.0
6525,251900.0
6526,318100.0
6527,201900.0
6528,128300.0
6529,138400.0
6530,68700.0
6531,457700.0
6532,223900.0
6533,173800.0
6534,146600.0
6535,235600.0
6536,73600.0
6537,105800.0
6538,76900.0
6539,162500.0
6540,245000.0
6541,288700.0
6542,127600.0
6543,170100.0
6544,237500.0
6545,322800.0
6546,137000.0
6547,63600.0
6548,59800.0
6549,379700.0
6550,441400.0
6551,113300.0
6552,144000.0
6553,274700.0
6554,500001.0
6555,102300.0
6556,165000.0
6557,247800.0
6558,223600.0
6559,272000.0
6560,119800.0
6561,163900.0
6562,197500.0
6563,270100.0
6564,500001.0
6565,310000.0
6566,125200.0
6567,188100.0
6568,202100.0
6569,87300.0
6570,145500.0
6571,200300.0
6572,125000.0
6573,166700.0
6574,205100.0
6575,248700.0
6576,190600.0
6577,96600.0
6578,222800.0
6579,107900.0
6580,100000.0
6581,257900.0
6582,265400.0
6583,236800.0
6584,91100.0
6585,110700.0
6586,48300.0
6587,175500.0
6588,272800.0
6589,56800.0
6590,283200.0
6591,394400.0
6592,135500.0
6593,254700.0
6594,236800.0
6595,155700.0
6596,157000.0
6597,90600.0
6598,178400.0
6599,114800.0
6600,181300.0
6601,70500.0
6602,63300.0
6603,500001.0
6604,215000.0
6605,188500.0
6606,109400.0
6607,96500.0
6608,289000.0
6609,182400.0
6610,323700.0
6611,100000.0
6612,313600.0
6613,199600.0
6614,456300.0
6615,118900.0
6616,138800.0
6617,70200.0
6618,197100.0
6619,380800.0
6620,197600.0
6621,362200.0
6622,199100.0
6623,234400.0
6624,87500.0
6625,350000.0
6626,190600.0
6627,297500.0
6628,119500.0
6629,93100.0
6630,156700.0
6631,119600.0
6632,176000.0
6633,329200.0
6634,175000.0
6635,203800.0
6636,151700.0
6637,274500.0
6638,159400.0
6639,138800.0
6640,390500.0
6641,95000.0
6642,139100.0
6643,162500.0
6644,331900.0
6645,118800.0
6646,355600.0
6647,307100.0
6648,500001.0
6649,123900.0
6650,263500.0
6651,184400.0
6652,62300.0
6653,131300.0
6654,106900.0
6655,55100.0
6656,450000.0
6657,67500.0
6658,240300.0
6659,170800.0
6660,338700.0
6661,354200.0
6662,90800.0
6663,390800.0
6664,47500.0
6665,320200.0
6666,229400.0
6667,195200.0
6668,191700.0
6669,184000.0
6670,294700.0
6671,180900.0
6672,53900.0
6673,201100.0
6674,65800.0
6675,138300.0
6676,54400.0
6677,90500.0
6678,170700.0
6679,328900.0
6680,146400.0
6681,255300.0
6682,204100.0
6683,394700.0
6684,213800.0
6685,164800.0
6686,339300.0
6687,446700.0
6688,96800.0
6689,160600.0
6690,115100.0
6691,165400.0
6692,63400.0
6693,87100.0
6694,245800.0
6695,255000.0
6696,116700.0
6697,178900.0
6698,500001.0
6699,116500.0
6700,175300.0
6701,231900.0
6702,500001.0
6703,400700.0
6704,221300.0
6705,83800.0
6706,350000.0
6707,136400.0
6708,353100.0
6709,88300.0
6710,220000.0
6711,326700.0
6712,266700.0
6713,187500.0
6714,311900.0
6715,211900.0
6716,55700.0
6717,274300.0
6718,63200.0
6719,437300.0
6720,127400.0
6721,175900.0
6722,500001.0
6723,88700.0
6724,500000.0
6725,90500.0
6726,257400.0
6727,98800.0
6728,314500.0
6729,85800.0
6730,218500.0
6731,198700.0
6732,100000.0
6733,111400.0
6734,500001.0
6735,170200.0
6736,459600.0
6737,274100.0
6738,122900.0
6739,131900.0
6740,246900.0
6741,108300.0
6742,109500.0
6743,183800.0
6744,99600.0
6745,225000.0
6746,75500.0
6747,284800.0
6748,360100.0
6749,260900.0
6750,71000.0
6751,263700.0
6752,251200.0
6753,248700.0
6754,500001.0
6755,145800.0
6756,279900.0
6757,229800.0
6758,125000.0
6759,132500.0
6760,212100.0
6761,81800.0
6762,186000.0
6763,154200.0
6764,139800.0
6765,350000.0
6766,368800.0
6767,97700.0
6768,500001.0
6769,142500.0
6770,187500.0
6771,91700.0
6772,187500.0
6773,126600.0
6774,75800.0
6775,68400.0
6776,139300.0
6777,173100.0
6778,241900.0
6779,93000.0
6780,154600.0
6781,180400.0
6782,302400.0
6783,346100.0
6784,168900.0
6785,101800.0
6786,58800.0
6787,218200.0
6788,114100.0
6789,203300.0
6790,161400.0
6791,126200.0
6792,500000.0
6793,253900.0
6794,54600.0
6795,87900.0
6796,147100.0
6797,164600.0
6798,329700.0
6799,164300.0
6800,361000.0
6801,141700.0
6802,97500.0
6803,237000.0
6804,187500.0
6805,112500.0
6806,262100.0
6807,287500.0
6808,187500.0
6809,53900.0
6810,122400.0
6811,178600.0
6812,237900.0
6813,345800.0
6814,451300.0
6815,96500.0
6816,225000.0
6817,278900.0
6818,191600.0
6819,450000.0
6820,143000.0
6821,299100.0
6822,440000.0
6823,237600.0
6824,202600.0
6825,139500.0
6826,76400.0
6827,286500.0
6828,121100.0
6829,114300.0
6830,169400.0
6831,293000.0
6832,113600.0
6833,223000.0
6834,345700.0
6835,199000.0
6836,130700.0
6837,114200.0
6838,157300.0
6839,218800.0
6840,174500.0
6841,291700.0
6842,129300.0
6843,88300.0
6844,171400.0
6845,427300.0
6846,387500.0
6847,175700.0
6848,332800.0
6849,129200.0
6850,225000.0
6851,187500.0
6852,140600.0
6853,120000.0
6854,236200.0
6855,236100.0
6856,292100.0
6857,222800.0
6858,89600.0
6859,224600.0
6860,326100.0
6861,90500.0
6862,258300.0
6863,30000.0
6864,215500.0
6865,443800.0
6866,67400.0
6867,490800.0
6868,222200.0
6869,73700.0
6870,500001.0
6871,111400.0
6872,67800.0
6873,223700.0
6874,112500.0
6875,143700.0
6876,251100.0
6877,130800.0
6878,305100.0
6879,87500.0
6880,186900.0
6881,100000.0
6882,172200.0
6883,184300.0
6884,187800.0
6885,100600.0
6886,132600.0
6887,179800.0
6888,166400.0
6889,58600.0
6890,120300.0
6891,59800.0
6892,272500.0
6893,147400.0
6894,123600.0
6895,486800.0
6896,195500.0
6897,165900.0
6898,61200.0
6899,150900.0
6900,103000.0
6901,375300.0
6902,47600.0
6903,368400.0
6904,231600.0
6905,168900.0
6906,405100.0
6907,115400.0
6908,223300.0
6909,55000.0
6910,210000.0
6911,221900.0
6912,306600.0
6913,59000.0
6914,140800.0
6915,114000.0
6916,237400.0
6917,73800.0
6918,194800.0
6919,315300.0
6920,108300.0
6921,108300.0
6922,160400.0
6923,358800.0
6924,71400.0
6925,144100.0
6926,141500.0
6927,137900.0
6928,289900.0
6929,163300.0
6930,94300.0
6931,138800.0
6932,79000.0
6933,257400.0
6934,160200.0
6935,281700.0
6936,285800.0
6937,75000.0
6938,231800.0
6939,196700.0
6940,207000.0
6941,156400.0
6942,86900.0
6943,271100.0
6944,184500.0
6945,329400.0
6946,350500.0
6947,422400.0
6948,266700.0
6949,120300.0
6950,174500.0
6951,442500.0
6952,75700.0
6953,208300.0
6954,39400.0
6955,78800.0
6956,117200.0
6957,67000.0
6958,70500.0
6959,87500.0
6960,166900.0
6961,68700.0
6962,80000.0
6963,91300.0
6964,261100.0
6965,263000.0
6966,343000.0
6967,187500.0
6968,273200.0
6969,350000.0
6970,149500.0
6971,500001.0
6972,159900.0
6973,94300.0
6974,67500.0
6975,186700.0
6976,153200.0
6977,69400.0
6978,289600.0
6979,154800.0
6980,218100.0
6981,177200.0
6982,67900.0
6983,278300.0
6984,275000.0
6985,364500.0
6986,181300.0
6987,174000.0
6988,60700.0
6989,71400.0
6990,336500.0
6991,250000.0
6992,221900.0
6993,150400.0
6994,384600.0
6995,235500.0
6996,142600.0
6997,150000.0
6998,117600.0
6999,216600.0
7000,120200.0
7001,190000.0
7002,225000.0
7003,76400.0
7004,66500.0
7005,213500.0
7006,155400.0
7007,180900.0
7008,54000.0
7009,146200.0
7010,500001.0
7011,294100.0
7012,308900.0
7013,127000.0
7014,108900.0
7015,180000.0
7016,92300.0
7017,71400.0
7018,135600.0
7019,227000.0
7020,185300.0
7021,302900.0
7022,247800.0
7023,117100.0
7024,482200.0
7025,151000.0
7026,157500.0
7027,197900.0
7028,269900.0
7029,362300.0
7030,500001.0
7031,176800.0
7032,100000.0
7033,108900.0
7034,72900.0
7035,136300.0
7036,121400.0
7037,275700.0
7038,193800.0
7039,210900.0
7040,371300.0
7041,155400.0
7042,85900.0
7043,184800.0
7044,180800.0
7045,218800.0
7046,452100.0
7047,285800.0
7048,154200.0
7049,500001.0
7050,258300.0
7051,417600.0
7052,107800.0
7053,105100.0
7054,96200.0
7055,155400.0
7056,120500.0
7057,219400.0
7058,114600.0
7059,345800.0
7060,84700.0
7061,139800.0
7062,117500.0
7063,277200.0
7064,57600.0
7065,100600.0
7066,144500.0
7067,152100.0
7068,275400.0
7069,136800.0
7070,271400.0
7071,188400.0
7072,63900.0
7073,243800.0
7074,220700.0
7075,371100.0
7076,337400.0
7077,330000.0
7078,275900.0
7079,323800.0
7080,93300.0
7081,169600.0
7082,222400.0
7083,297600.0
7084,97500.0
7085,309700.0
7086,102500.0
7087,290500.0
7088,194300.0
7089,55000.0
7090,79400.0
7091,103900.0
7092,159400.0
7093,185400.0
7094,170500.0
7095,403400.0
7096,162500.0
7097,165900.0
7098,131200.0
7099,215400.0
7100,176300.0
7101,500001.0
7102,150000.0
7103,109300.0
7104,257400.0
7105,300000.0
7106,257100.0
7107,237600.0
7108,226200.0
7109,248000.0
7110,280000.0
7111,160100.0
7112,107800.0
7113,99100.0
7114,216100.0
7115,156300.0
7116,112500.0
7117,216700.0
7118,120700.0
7119,500001.0
7120,162500.0
7121,336100.0
7122,112500.0
7123,140900.0
7124,214500.0
7125,74400.0
7126,175000.0
7127,149400.0
7128,195800.0
7129,403300.0
7130,335200.0
7131,87900.0
7132,122400.0
7133,223100.0
7134,215300.0
7135,250000.0
7136,79300.0
7137,173500.0
7138,268900.0
7139,117700.0
7140,280300.0
7141,233700.0
7142,256300.0
7143,343500.0
7144,294900.0
7145,492500.0
7146,155400.0
7147,115200.0
7148,70900.0
7149,62700.0
7150,144200.0
7151,50000.0
7152,205500.0
7153,55500.0
7154,243400.0
7155,270400.0
7156,110400.0
7157,175000.0
7158,110900.0
7159,500001.0
7160,154300.0
7161,264600.0
7162,375000.0
7163,477100.0
7164,137500.0
7165,130600.0
7166,146200.0
7167,209400.0
7168,205000.0
7169,340500.0
7170,145600.0
7171,135700.0
7172,58400.0
7173,132000.0
7174,100000.0
7175,126400.0
7176,340600.0
7177,164400.0
7178,196700.0
7179,130400.0
7180,62800.0
7181,112500.0
7182,210000.0
7183,160400.0
7184,123900.0
7185,93600.0
7186,195400.0
7187,204900.0
7188,174400.0
7189,81400.0
7190,275800.0
7191,171000.0
7192,196100.0
7193,184700.0
7194,74500.0
7195,80400.0
7196,390900.0
7197,305300.0
7198,114900.0
7199,322000.0
7200,98800.0
7201,341200.0
7202,110600.0
7203,60800.0
7204,155800.0
7205,137900.0
7206,151800.0
7207,182100.0
7208,155700.0
7209,103800.0
7210,123900.0
7211,360300.0
7212,352500.0
7213,130800.0
7214,246400.0
7215,156300.0
7216,258900.0
7217,173400.0
7218,206500.0
7219,84900.0
7220,80600.0
7221,247100.0
7222,96400.0
7223,162500.0
7224,344200.0
7225,139300.0
7226,79500.0
7227,144100.0
7228,268800.0
7229,259200.0
7230,132000.0
7231,332700.0
7232,299400.0
7233,136900.0
7234,163500.0
7235,267000.0
7236,212400.0
7237,61500.0
7238,275100.0
7239,117100.0
7240,229700.0
7241,350600.0
7242,265500.0
7243,263800.0
7244,500001.0
7245,129400.0
7246,184100.0
7247,207900.0
7248,146400.0
7249,118800.0
7250,68500.0
7251,134700.0
7252,311100.0
7253,225000.0
7254,291500.0
7255,173900.0
7256,187500.0
7257,416300.0
7258,289800.0
7259,150800.0
7260,129300.0
7261,129000.0
7262,443800.0
7263,277500.0
7264,165500.0
7265,160000.0
7266,108600.0
7267,111400.0
7268,372200.0
7269,290400.0
7270,167300.0
7271,198600.0
7272,67500.0
7273,500001.0
7274,257600.0
7275,326300.0
7276,150700.0
7277,329300.0
7278,202800.0
7279,150000.0
7280,184100.0
7281,58300.0
7282,486900.0
7283,159700.0
7284,145700.0
7285,123400.0
7286,359400.0
7287,141500.0
7288,284900.0
7289,84400.0
7290,335000.0
7291,319000.0
7292,155000.0
7293,166000.0
7294,333300.0
7295,75700.0
7296,116400.0
7297,393700.0
7298,109500.0
7299,155500.0
7300,135700.0
7301,234800.0
7302,152300.0
7303,111900.0
7304,136400.0
7305,87500.0
7306,115600.0
7307,185100.0
7308,212800.0
7309,213300.0
7310,500001.0
7311,320400.0
7312,137500.0
7313,358500.0
7314,150000.0
7315,125800.0
7316,127000.0
7317,136200.0
7318,214800.0
7319,173500.0
7320,170100.0
7321,155500.0
7322,281500.0
7323,175000.0
7324,187300.0
7325,500001.0
7326,162500.0
7327,112900.0
7328,500001.0
7329,457300.0
7330,500001.0
7331,196300.0
7332,205000.0
7333,488900.0
7334,223700.0
7335,228200.0
7336,500001.0
7337,126400.0
7338,102900.0
7339,189400.0
7340,115000.0
7341,61500.0
7342,159700.0
7343,325600.0
7344,124100.0
7345,296400.0
7346,220800.0
7347,195700.0
7348,114300.0
7349,96400.0
7350,386200.0
7351,108400.0
7352,219500.0
7353,280100.0
7354,77600.0
7355,239000.0
7356,244400.0
7357,187100.0
7358,140400.0
7359,321600.0
7360,209400.0
7361,184300.0
7362,295400.0
7363,195300.0
7364,89900.0
7365,283200.0
7366,220900.0
7367,225000.0
7368,283900.0
7369,230200.0
7370,280900.0
7371,89800.0
7372,153100.0
7373,173900.0
7374,161800.0
7375,165400.0
7376,177600.0
7377,263900.0
7378,125700.0
7379,148800.0
7380,112500.0
7381,171400.0
7382,133800.0
7383,350200.0
7384,225600.0
7385,348600.0
7386,300900.0
7387,129200.0
7388,159000.0
7389,154300.0
7390,136800.0
7391,120100.0
7392,234900.0
7393,143800.0
7394,211800.0
7395,284200.0
7396,136700.0
7397,198500.0
7398,341100.0
7399,500001.0
7400,275000.0
7401,298100.0
7402,125000.0
7403,166800.0
7404,107600.0
7405,241100.0
7406,335500.0
7407,129700.0
7408,275000.0
7409,123400.0
7410,150500.0
7411,98700.0
7412,420600.0
7413,237400.0
7414,200000.0
7415,131600.0
7416,425900.0
7417,185700.0
7418,140200.0
7419,86700.0
7420,209900.0
7421,153800.0
7422,80400.0
7423,92700.0
7424,158500.0
7425,63400.0
7426,243600.0
7427,141800.0
7428,155100.0
7429,340500.0
7430,187200.0
7431,95900.0
7432,417800.0
7433,105700.0
7434,133900.0
7435,491200.0
7436,157700.0
7437,137500.0
7438,167500.0
7439,136200.0
7440,120400.0
7441,226700.0
7442,42500.0
7443,209500.0
7444,230400.0
7445,230700.0
7446,168300.0
7447,73000.0
7448,107900.0
7449,71100.0
7450,58800.0
7451,219600.0
7452,148700.0
7453,300000.0
7454,177200.0
7455,62500.0
7456,193800.0
7457,95800.0
7458,237500.0
7459,500001.0
7460,93200.0
7461,165300.0
7462,160600.0
7463,179200.0
7464,108000.0
7465,272000.0
7466,111500.0
7467,347700.0
7468,186600.0
7469,128500.0
7470,106700.0
